3.038831122450038823e-06 9.799999985358147114e+02 3.291243872891710169e-16 3.126662035400315464e-17 3.891087332566429951e-15 2.201412374206260514e-01 1.667239137069163861e-14 5.777532978738070811e-13 2.729654046119439762e-10 3.295042064374554788e-13 2.176780898721580405e-39 1.215322458590712439e-29 6.625463380949674995e-23 8.209141832539477037e-24 1.246260476218990056e-10 5.518666584883848841e-02 4.440972945020475363e-18 2.191943436552583294e-20 1.030716313004309998e-20 9.889838614927374635e-13 9.690832378026853425e-25 4.210126455811413144e-15 1.772979096750169401e-15 4.145721890761131669e-46 3.635476489758145953e-30 2.272975783817741697e-31 5.292885461185648492e-19 1.262669916663216185e-19 1.470034474297497354e-16 5.345845821854259664e-43 2.296921983280710907e-30 4.474204643411021580e-44 6.016376570844930756e-29 8.885252881865815312e-32 2.191297967125013275e-45 1.998225474152656262e-57 4.803573203772296524e-21 4.189300944554197133e-27 6.983905701606915287e-34 1.412704919712537818e-18 7.611554103572785622e-32 1.084957034966925227e-46 2.231240662450856573e-31 5.169938588231853309e-35 4.566592981517969456e-30 3.315105920554947468e-46 2.298470876108604592e-45 3.297499843540328557e-45 1.134839554861133396e-43 7.246720963310206987e-01 0.000000000000000000e+00 6.109574650318771303e-29 6.306047132747433594e-26 1.055322061044292768e-29 2.421278924405156872e-29
4.860991634669030308e-06 9.799999976634011318e+02 7.846415419649656266e-16 4.832812365639306832e-17 6.344802430496051939e-15 2.201412372600418388e-01 2.690124664201789719e-14 1.495793835747784909e-12 4.364102687237609297e-10 8.399397350541591074e-13 2.236229896164193162e-37 1.945885804239261568e-29 1.707396542630271389e-22 2.115094274744105396e-23 1.995350942819381157e-10 5.518666576808114316e-02 1.820620608640648142e-17 9.090489919214580919e-20 2.638219303593259780e-20 2.528994310334802014e-12 2.652837102032411152e-24 6.843948090106253903e-15 4.634851447979557323e-15 5.354072662547075926e-45 2.936538419732953323e-29 1.639667142319079875e-30 2.349816946300376375e-18 3.435471380412283524e-19 6.053673010489980506e-16 7.846407745544646181e-42 3.151036344608433080e-29 9.247053078065908144e-43 9.933490381222538289e-29 2.453641452619044205e-31 1.762999659565590714e-44 4.884044843264334524e-56 7.427514384398688551e-21 1.119501036222782336e-26 4.808882789968586707e-33 3.301974348004048749e-18 2.875419934656244927e-31 4.112868401615193715e-46 5.703019506772309447e-31 1.415034499547294224e-34 7.313812779093820808e-30 3.692751074907465058e-45 1.525780674792547785e-44 2.952936733385209531e-44 6.803652232232801076e-43 7.246720963310206987e-01 0.000000000000000000e+00 5.355535726894707548e-28 4.471276593581871700e-25 8.922966961782041757e-29 1.744120111761215483e-28
6.683152146888021370e-06 9.799999967951786175e+02 1.436310705784473196e-15 6.555580451302584913e-17 8.803109740409505216e-15 2.201412370986413070e-01 3.716254572048278164e-14 2.845382359261988860e-12 5.996808987772297914e-10 1.585059951322730749e-12 -3.829393971199738190e-38 2.677770613504147237e-29 3.241718710261178541e-22 4.015625299752852331e-23 2.745796195234687556e-10 5.518666568679649748e-02 4.616436840812906624e-17 2.315331561093841683e-19 4.992712683429625605e-20 4.783069143231740494e-12 5.326024364025664956e-24 9.507202590222230671e-15 8.867426324126064861e-15 3.934459840524701375e-44 1.130183738756922609e-28 6.762839903943515605e-30 6.162913421075501926e-18 6.685280823159407869e-19 1.537073184077041582e-15 6.838850799545111140e-41 1.638422847355571356e-28 7.564139063464587440e-42 1.385720811940492961e-28 4.825201547088636868e-31 6.714628704858012349e-44 4.554783657892217035e-55 1.007649593569941205e-20 2.160269170948320773e-26 1.642019876224235821e-32 5.974684587433001815e-18 6.693528026542444744e-31 4.075244779188979100e-46 1.078822793111938968e-30 2.759459144718376334e-34 1.006600215979898485e-29 1.670403888664178291e-44 5.140018200617738608e-44 1.214048310347978353e-43 1.987021032874927777e-42 7.246720963310206987e-01 0.000000000000000000e+00 2.341798383114747948e-27 1.545859335388740777e-24 3.853740295651375668e-28 6.068717062526989117e-28
8.505312659107013278e-06 9.799999959311578550e+02 2.285987525731901941e-15 8.294997898119649527e-17 1.126622664911324448e-14 2.201412369364224297e-01 4.745640673484115315e-14 4.627885963652392724e-12 7.627775321413681379e-10 2.564422106420498056e-12 2.959484266983552348e-37 3.410978849947659524e-29 5.268876922052089244e-22 6.526863369473255859e-23 3.497598145087988967e-10 5.518666560498318441e-02 9.338437668917168666e-17 4.696024431750108035e-19 8.096827147382991924e-20 7.753014664932887386e-12 9.122066797385417027e-24 1.219993462468390440e-14 1.448557626809452510e-14 1.660994190196472178e-43 3.175604591713164809e-28 1.885792762643672900e-29 1.271815427136888630e-17 1.101797389492725016e-18 3.111489767269163563e-15 3.393899309971649103e-40 5.660317140792108553e-28 3.656261938554974885e-41 1.778834536627662035e-28 8.024421946153268004e-31 1.874033726350771374e-43 2.443493563893318208e-54 1.275056584698171398e-20 3.542026505417380105e-26 4.162042320413246619e-32 9.430484601665632324e-18 1.243516520209050529e-30 1.173848847981124195e-45 1.749494653192275026e-30 4.561453280728019156e-34 1.282316850330189323e-29 5.274687657129973575e-44 1.293639430916504935e-43 3.607889721656484901e-43 5.147320416927143241e-42 7.246720963310206987e-01 0.000000000000000000e+00 6.920834521291723027e-27 3.950670101483832686e-24 1.125636841952738903e-27 1.557673813775493828e-27
1.322221643520144457e-05 9.799999937141478767e+02 5.421107704676543231e-15 1.287517615918546976e-16 1.766517079132650010e-14 2.201412365126796389e-01 7.425490797578841898e-14 1.126445550938526562e-11 1.184168676770970993e-09 6.183671427956824610e-12 2.156424717916383537e-40 5.315139236211458198e-29 1.282813931656247943e-21 1.589306044020981722e-22 5.450044779014884680e-10 5.518666539073261573e-02 3.490865837987301492e-16 1.763287600642402075e-18 1.963522621266658778e-19 1.878132235023281371e-11 2.511298232410863937e-23 1.930754735329984936e-14 3.559228589048094632e-14 2.380125858758601610e-42 2.480880037913783245e-27 1.203409779588875913e-28 4.894605842835350914e-17 2.730582632155462357e-18 1.164582604393004831e-14 6.423214966762029027e-39 6.393179588551025377e-27 8.895667488995935762e-40 2.800104631777690054e-28 2.025168892772765478e-30 1.424251285601407164e-42 8.100869374896229898e-53 1.978948215637673305e-20 8.709392573652280243e-26 2.472734965280839507e-31 2.201004871942591111e-17 3.707350559058964126e-30 3.310106011032578262e-45 4.245691074518425239e-30 1.136157187454008662e-33 1.998360101102880705e-29 5.040568796302454545e-43 7.633383566862154324e-43 3.130971498600946851e-42 3.682449242010950921e-41 7.246720963310206987e-01 0.000000000000000000e+00 4.945802184227834076e-26 2.383340218489505628e-23 7.832944715743321963e-27 9.466069521704868925e-27
1.793912021129587587e-05 9.799999915256013310e+02 9.928200540102191197e-15 1.756733773300448840e-16 2.409709654185846958e-14 2.201412360834060222e-01 1.012719588148147143e-13 2.083454582210923350e-11 1.604399830758852422e-09 1.136128224799977582e-11 -8.239084435959055766e-41 7.228181776806523400e-29 2.376692572534191755e-21 2.945049007908645997e-22 7.411594285406016232e-10 5.518666517291060530e-02 8.590457581396063519e-16 4.351584106820827807e-18 3.625964380977205978e-19 3.464943206557025784e-11 5.183900289624603211e-23 2.661336259031896659e-14 6.634578497511171391e-14 1.308551098008732538e-41 9.602518959218569931e-27 4.086222347860906485e-28 1.221418440354118596e-16 5.098995706424023612e-18 2.868791380244571383e-14 4.034375268122892550e-38 2.874567929258701310e-26 5.935900560852789066e-39 3.826639459909514390e-28 3.834767722846181232e-30 5.528120384136414540e-42 6.322879820631350015e-52 2.699714608099690190e-20 1.618064108130771768e-25 8.090985244113154621e-31 3.982691404703929931e-17 7.645243809043398047e-30 8.340652876911732394e-45 7.848088007889191755e-30 2.126813779801236797e-33 2.717743641434573658e-29 2.183573472356758312e-42 2.497665855326346190e-42 1.304254182776020595e-41 1.483275431901284003e-40 7.246720963310206987e-01 0.000000000000000000e+00 1.754272411899285902e-25 7.868144996231054291e-23 2.747694495192978229e-26 3.135525571408182786e-26
2.265602398739030885e-05 9.799999893657412713e+02 1.583911653395540373e-14 2.237176989978716185e-16 3.056201637042711398e-14 2.201412356485685506e-01 1.285075282441905835e-13 3.336101371762937925e-11 2.023475211070248141e-09 1.808928043434050700e-11 2.101379577262013485e-37 9.150111017950236989e-29 3.814164845105700224e-21 4.727165261974208346e-22 9.382249346953601896e-10 5.518666495149743279e-02 1.712311756344956262e-15 8.694869180003636791e-18 5.801472345880993598e-19 5.538736270979097656e-11 9.162170567106453926e-23 3.411786587138383707e-14 1.070016523495269287e-13 4.311932202651319998e-41 2.717823162077977522e-26 1.025871178924758235e-27 2.456045148025150945e-16 8.217395897271409369e-18 5.724266580828114359e-14 1.404675801603914928e-37 8.940948535360643880e-26 2.370912437840242025e-38 4.858439548107245252e-28 6.256276268703953840e-30 1.586498912866573030e-41 2.890821495626377800e-51 3.437399264171336653e-20 2.596914263793809163e-25 2.004913825917836393e-30 6.287378948216196622e-17 1.312922380090092920e-29 1.449926704549361633e-44 1.257061715149378333e-29 3.432645220257993922e-33 3.440469184585271541e-29 6.736263005583690237e-42 6.202928780420628114e-42 3.931514527522002853e-41 4.501968215386393315e-40 7.246720963310206987e-01 0.000000000000000000e+00 4.534782601752717708e-25 1.963756205245189161e-22 7.050172461480057243e-26 7.842247075901194996e-26
2.737292776348473845e-05 9.799999872348080316e+02 2.318799371355237009e-14 2.728875680796434827e-16 3.705994468998953419e-14 2.201412352081318358e-01 1.559615604264237436e-13 4.886829134546544025e-11 2.441399318630404527e-09 2.635916533179590789e-11 -8.017261123218812969e-38 1.108093073902228223e-28 5.600894721350458640e-21 6.942936240289423893e-22 1.136201171465642353e-09 5.518666472647207333e-02 3.004895545385723391e-15 1.529278995601593344e-17 8.494761828395708356e-19 8.102723172252167727e-11 1.468131749433924773e-22 4.182153767250551807e-14 1.578338101440560261e-13 1.302460475619987317e-40 6.463389925973505441e-26 2.220336331802335234e-27 4.337325991163740474e-16 1.209608439212714826e-17 1.005632182038224641e-13 4.517750603973009205e-37 2.280184583436151286e-25 7.855605611378165202e-38 5.895506940899705068e-28 9.315052274862249211e-30 3.809611791571801186e-41 1.110624444973080546e-50 4.192045219842613055e-20 3.808927578355490275e-25 4.212988773552829081e-30 9.114290257137171751e-17 2.022503510199866319e-29 2.970705035778737145e-44 1.842830216786998594e-29 5.058198496188030857e-33 4.166538155332221914e-29 1.701129537608541871e-41 1.308035772943089400e-41 9.782922818108499931e-41 1.171360636595626488e-39 7.246720963310206987e-01 0.000000000000000000e+00 9.980512498516953065e-25 4.153684286807087427e-22 1.544676694511197613e-25 1.661267495781090903e-25
3.208983153957916805e-05 9.799999851330422871e+02 3.200899753883174879e-14 3.231857714963274421e-16 4.359089527605073201e-14 2.201412347620605170e-01 1.836339899902804230e-13 6.738076051965749533e-11 2.858176634820897769e-09 3.616248772794617342e-11 -7.153972232116584921e-39 1.302064411678752704e-28 7.742581183814998669e-21 9.599690452979370622e-22 1.335088245563990485e-09 5.518666449781353678e-02 4.833531645241800040e-15 2.465240726087771992e-17 1.171055011893077594e-18 1.116011269408963609e-10 2.197476117796494810e-22 4.972484844780247775e-14 2.191163822522188363e-13 3.319604140309288770e-40 1.358316104308888598e-25 4.228110991040617264e-27 7.010981581971746883e-16 1.674535166278014285e-17 1.619418656749312665e-13 1.207450217553379178e-36 5.058654671447056126e-25 2.235228771243542902e-37 6.937844024220872559e-28 1.303631021983035583e-29 8.073131105827025424e-41 3.597346379064151925e-50 4.963694686269528692e-20 5.255548888168095139e-25 7.902711493699258148e-30 1.246265389372690685e-16 2.899613237906425414e-29 4.894015088743097854e-44 2.543628637111554306e-29 7.008087971439990415e-33 4.895951751949018309e-29 3.737793549785504366e-41 2.464121911450283840e-41 2.128859311880300850e-40 2.700193967479688148e-39 7.246720963310206987e-01 0.000000000000000000e+00 1.932683299485895889e-24 7.839505537047304227e-22 2.978537057602348240e-25 3.139003048121185957e-25
4.622454374620126629e-05 9.799999790118912415e+02 6.759226487116166698e-14 4.806937839780329023e-16 6.335942324895666736e-14 2.201412333912739216e-01 2.678644455373038737e-13 1.410882690317550017e-10 4.100271178441141978e-09 7.464017945659659617e-11 -1.472650135800152903e-40 1.888648233308985388e-28 1.634316014440266298e-20 2.027523851862520655e-21 1.936528838357747803e-09 5.518666379065302607e-02 1.448635242209958206e-14 7.437042576290265905e-17 2.452251150371022244e-18 2.330779941353420543e-10 5.680815459094946518e-22 7.460806443655727068e-14 4.680211896360060572e-13 3.038210928878919940e-39 8.246536172586094164e-25 1.858980777038644293e-26 2.123374300620565363e-15 3.539541186313205589e-17 4.871253437919403425e-13 1.221325400608339411e-35 3.454560789175118745e-24 3.403564129282956273e-36 1.009288922286924555e-27 2.841129224573182740e-29 5.062888838615746290e-40 8.201734042888532377e-49 7.378259888640516557e-20 1.100967114643107820e-24 3.453648083862525951e-29 2.561150982905741175e-16 6.596592680967679306e-29 1.503974237876348055e-43 5.347556512279245529e-29 1.483919410689430200e-32 7.101754440721899223e-29 2.498158044538261532e-40 1.096342000182466470e-40 1.404963392858378630e-39 2.229958361715869985e-38 7.246720963310205876e-01 0.000000000000000000e+00 8.763998327530502555e-24 3.493827762328786291e-21 1.339538528261076960e-24 1.402439942987299263e-24
6.035925595282336454e-05 9.799999731611751486e+02 1.176047208523187769e-13 6.484316340026506210e-16 8.342474857209066565e-14 2.201412319686449348e-01 3.540530836816949186e-13 2.426376724864037089e-10 5.332224181965987486e-09 1.265945515571596211e-10 -4.739192439521637544e-38 2.483225059834102918e-28 2.833843641179402594e-20 3.517728806246626504e-21 2.546146305565142949e-09 5.518666305012984857e-02 3.244718348886451103e-14 1.675919016013523911e-16 4.219564240910900642e-18 3.999914424665385237e-10 1.160806100456038293e-21 1.013004758006437019e-13 8.204734417292528000e-13 1.245266298057997733e-38 3.022012641484584221e-24 5.507331805653905857e-26 4.790477203464381475e-15 6.134026946207848757e-17 1.094950577665156368e-12 5.138892570370106872e-35 1.339052430977921177e-23 1.824868658040272517e-35 1.329529718710607760e-27 5.067140853802063283e-29 1.910772779624029861e-39 5.404962472382976449e-48 9.946991793294201462e-20 1.892230110226390294e-24 1.006749022711933802e-28 4.341621908488866021e-16 1.203688799201258192e-28 3.439205857407805380e-43 9.239195909787470271e-29 2.574907352960770473e-32 9.337616448537940675e-29 9.609658339801131761e-40 3.251427015948185450e-40 5.404888682986607001e-39 1.007845224874821449e-37 7.246720963310204766e-01 0.000000000000000000e+00 2.633341405903662113e-23 1.035370792217209983e-20 4.009906735102042880e-24 4.162295471964154039e-24
